word,type,syllables,joint_syllables
aptialism,substantiv,[],not-found
apțian,adjectiv,"['ap', 'ţi', 'án']",ap-ţi-án
apțian,substantiv,"['ap', 'ţi', 'án']",ap-ţi-án
aptitudinal,adjectiv,"['ap', 'ti', 'tu', 'di', 'nál']",ap-ti-tu-di-nál
aptitudine,substantiv,"['ap', 'ti', 'tú', 'di', 'ne']",ap-ti-tú-di-ne
apuca,verb,"['a', 'pu', 'cá']",a-pu-cá
apucare,substantiv,"['a', 'pu', 'cá', 're']",a-pu-cá-re
apucat,adjectiv,"['a', 'pu', 'cát']",a-pu-cát
apucat,substantiv,"['a', 'pu', 'cát']",a-pu-cát
apucată,substantiv,"['a', 'pu', 'cá', 'tă']",a-pu-cá-tă
apucătoare,substantiv,"['a', 'pu', 'că', 'toá', 're']",a-pu-că-toá-re
apucător,adjectiv,"['a', 'pu', 'că', 'tór']",a-pu-că-tór
apucător,substantiv,"['a', 'pu', 'că', 'tór']",a-pu-că-tór
apucătură,substantiv,"['a', 'pu', 'că', 'tú', 'ra']",a-pu-că-tú-ra
apul,substantiv,[],not-found
apune,verb,"['a', 'pú', 'ne']",a-pú-ne
apunere,substantiv,"['a', 'pú', 'ne', 're']",a-pú-ne-re
apunta,verb,"['a', 'pun', 'tá']",a-pun-tá
apuntament,substantiv,"['a', 'pun', 'ta', 'mént']",a-pun-ta-mént
apuntamente,substantiv,"['a', 'pun', 'ta', 'mén', 'te']",a-pun-ta-mén-te
apuntare,substantiv,"['a', 'pun', 'tá', 're']",a-pun-tá-re
apuntat,adjectiv,"['a', 'pun', 'tát']",a-pun-tát
apuntizare,substantiv,"['a', 'pun', 'ti', 'zá', 're']",a-pun-ti-zá-re
apupare,substantiv,"['a', 'pu', 'pá', 're']",a-pu-pá-re
apus,adjectiv,"['a', 'pús']",a-pús
apus,substantiv,"['a', 'pús']",a-pús
apusean,adjectiv,"['a', 'pu', 'seán']",a-pu-seán
aquitan,adjectiv,[],not-found
ar,substantiv,['ar'],ar
ara,verb,"['a', 'rá']",a-rá
arab,adjectiv,"['a', 'ráb']",a-ráb
arab,substantiv,"['a', 'ráb']",a-ráb
arabă,substantiv,"['a', 'rá', 'ba']",a-rá-ba
arăbesc,adjectiv,"['a', 'ra', 'bésc']",a-ra-bésc
arabesc,substantiv,"['a', 'ra', 'bésc']",a-ra-bésc
arabescă,substantiv,"['a', 'ra', 'bés', 'ca']",a-ra-bés-ca
arabic,adjectiv,"['a', 'rá', 'bic']",a-rá-bic
arabil,adjectiv,"['a', 'rá', 'bil']",a-rá-bil
arabinoză,substantiv,[],not-found
arabism,substantiv,"['a', 'ra', 'bísm']",a-ra-bísm
arabist,adjectiv,"['a', 'ra', 'bíst']",a-ra-bíst
arabist,substantiv,"['a', 'ra', 'bíst']",a-ra-bíst
arabistă,substantiv,"['a', 'ra', 'bís', 'ta']",a-ra-bís-ta
arabistică,substantiv,"['a', 'ra', 'bís', 'ti', 'ca']",a-ra-bís-ti-ca
arabiza,verb,"['a', 'ra', 'bi', 'zá']",a-ra-bi-zá
arabizant,adjectiv,"['a', 'ra', 'bi', 'zánt']",a-ra-bi-zánt
arabizare,substantiv,"['a', 'ra', 'bi', 'zá', 're']",a-ra-bi-zá-re
arabizat,adjectiv,"['a', 'ra', 'bi', 'zát']",a-ra-bi-zát
arăboaică,substantiv,"['a', 'ră', 'boái', 'ca']",a-ră-boái-ca
arabofon,adjectiv,"['a', 'ra', 'bo', 'fón']",a-ra-bo-fón
arabofon,substantiv,"['a', 'ra', 'bo', 'fón']",a-ra-bo-fón
arabofonă,substantiv,"['a', 'ra', 'bo', 'fó', 'na']",a-ra-bo-fó-na
arac,substantiv,"['a', 'rác']",a-rác
aracee,substantiv,"['a', 'ra', 'cé', 'e']",a-ra-cé-e
aracet,substantiv,[],not-found
arăci,verb,"['a', 'ráci']",a-ráci
arăcire,substantiv,[],not-found
arăcit,adjectiv,"['a', 'ră', 'cít']",a-ră-cít
arad,substantiv,[],not-found
arădan,adjectiv,"['a', 'ră', 'dán']",a-ră-dán
arădean,adjectiv,"['a', 'ră', 'deán']",a-ră-deán
arădeancă,substantiv,"['a', 'ră', 'deán', 'ca']",a-ră-deán-ca
arădui,verb,[],not-found
aragaz,substantiv,"['a', 'ra', 'gáz']",a-ra-gáz
aragonez,adjectiv,[],not-found
aragoneză,substantiv,"['a', 'ra', 'go', 'né', 'za']",a-ra-go-né-za
aragonit,substantiv,"['a', 'ra', 'go', 'nít']",a-ra-go-nít
arahidă,substantiv,"['a', 'ra', 'hí', 'da']",a-ra-hí-da
arahnidă,substantiv,"['a', 'rah', 'ní', 'da']",a-rah-ní-da
arahnodactilie,substantiv,[],not-found
arahnofobie,substantiv,"['a', 'rah', 'no', 'fo', 'bí', 'e']",a-rah-no-fo-bí-e
arahnoidă,substantiv,"['a', 'rah', 'no', 'í', 'da']",a-rah-no-í-da
arahnoidian,adjectiv,"['a', 'rah', 'no', 'i', 'di', 'án']",a-rah-no-i-di-án
arahnoidită,substantiv,"['a', 'rah', 'no', 'i', 'dí', 'ta']",a-rah-no-i-dí-ta
arahnolog,adjectiv,"['a', 'rah', 'no', 'lóg']",a-rah-no-lóg
arahnolog,substantiv,"['a', 'rah', 'no', 'lóg']",a-rah-no-lóg
arahnologie,substantiv,"['a', 'rah', 'no', 'lo', 'gí', 'e']",a-rah-no-lo-gí-e
araliacee,substantiv,"['a', 'ra', 'lia', 'cé', 'e']",a-ra-lia-cé-e
aramă,substantiv,"['a', 'rá', 'ma']",a-rá-ma
aramaic,adjectiv,[],not-found
aramaică,substantiv,"['a', 'ra', 'mái', 'ca']",a-ra-mái-ca
arămar,substantiv,"['a', 'ră', 'már']",a-ră-már
arămărie,substantiv,"['a', 'ră', 'mă', 'rí', 'e']",a-ră-mă-rí-e
aramean,adjectiv,"['a', 'ra', 'me', 'án']",a-ra-me-án
aramean,substantiv,"['a', 'ra', 'me', 'án']",a-ra-me-án
arameană,substantiv,"['a', 'ra', 'me', 'á', 'na']",a-ra-me-á-na
arameean,adjectiv,[],not-found
arameic,adjectiv,"['a', 'ra', 'méic']",a-ra-méic
arameică,substantiv,"['a', 'ra', 'mé', 'i', 'ca']",a-ra-mé-i-ca
arămi,verb,"['a', 'ră', 'mí']",a-ră-mí
arămire,substantiv,"['a', 'ră', 'mí', 're']",a-ră-mí-re
arămit,adjectiv,"['a', 'ră', 'mít']",a-ră-mít
arămiu,adjectiv,"['a', 'ră', 'míu']",a-ră-míu
aranja,verb,"['a', 'ran', 'já']",a-ran-já
aranjament,substantiv,"['a', 'ran', 'ja', 'mént']",a-ran-ja-mént
aranjare,substantiv,"['a', 'ran', 'já', 're']",a-ran-já-re
aranjat,adjectiv,"['a', 'ran', 'ját']",a-ran-ját
aranjat,substantiv,"['a', 'ran', 'ját']",a-ran-ját
aranjoare,substantiv,"['a', 'ran', 'joá', 're']",a-ran-joá-re
aranjor,adjectiv,"['a', 'ran', 'jór']",a-ran-jór
aranjor,substantiv,"['a', 'ran', 'jór']",a-ran-jór
arap,substantiv,"['a', 'ráp']",a-ráp
arăpesc,adjectiv,"['a', 'ră', 'pésc']",a-ră-pésc
arăpoaică,substantiv,"['a', 'ră', 'poái', 'ca']",a-ră-poái-ca
arare,substantiv,[],not-found
arăriel,substantiv,"['a', 'ră', 'ri', 'él']",a-ră-ri-él
arat,adjectiv,"['a', 'rát']",a-rát
arat,substantiv,"['a', 'rát']",a-rát
arăta,verb,"['a', 'rá', 'tă']",a-rá-tă
arătare,substantiv,"['a', 'ră', 'tá', 're']",a-ră-tá-re
arătat,adjectiv,"['a', 'ră', 'tát']",a-ră-tát
arătat,substantiv,"['a', 'ră', 'tát']",a-ră-tát
arătător,substantiv,"['a', 'ră', 'tă', 'tór']",a-ră-tă-tór
arător,adjectiv,"['a', 'ră', 'tór']",a-ră-tór
arător,substantiv,"['a', 'ră', 'tór']",a-ră-tór
aratoriu,adjectiv,"['a', 'ra', 'tó', 'riu']",a-ra-tó-riu
arătos,adjectiv,"['a', 'ră', 'tós']",a-ră-tós
arătură,substantiv,"['a', 'ră', 'tú', 'ra']",a-ră-tú-ra
araucan,substantiv,"['a', 'rau', 'cán']",a-rau-cán
araucană,substantiv,"['a', 'rau', 'cá', 'na']",a-rau-cá-na
araucaria,substantiv,"['a', 'rau', 'cá', 'ri', 'a']",a-rau-cá-ri-a
arbaletă,substantiv,"['ar', 'ba', 'lé', 'ta']",ar-ba-lé-ta
arbaletrier,substantiv,"['ar', 'ba', 'le', 'tri', 'ér']",ar-ba-le-tri-ér
arbănaș,substantiv,"['ar', 'bă', 'náş']",ar-bă-náş
arbitra,verb,"['ar', 'bi', 'trá']",ar-bi-trá
arbitrabil,adjectiv,"['ar', 'bi', 'trá', 'bil']",ar-bi-trá-bil
arbitragist,substantiv,"['ar', 'bi', 'tra', 'gíst']",ar-bi-tra-gíst
arbitraj,substantiv,"['ar', 'bi', 'tráj']",ar-bi-tráj
arbitral,adjectiv,"['ar', 'bi', 'trál']",ar-bi-trál
arbitrar,adjectiv,"['ar', 'bi', 'trár']",ar-bi-trár
arbitrar,substantiv,"['ar', 'bi', 'trár']",ar-bi-trár
arbitrare,substantiv,"['ar', 'bi', 'trá', 're']",ar-bi-trá-re
arbitrarietate,substantiv,"['ar', 'bi', 'tra', 'ri', 'e', 'tá', 'te']",ar-bi-tra-ri-e-tá-te
arbitraritate,substantiv,[],not-found
arbitrat,adjectiv,"['ar', 'bi', 'trát']",ar-bi-trát
arbitru,substantiv,"['ar', 'bí', 'tru']",ar-bí-tru
arbor,substantiv,[],not-found
arbora,verb,"['ar', 'bo', 'rá']",ar-bo-rá
arboradă,substantiv,"['ar', 'bo', 'rá', 'da']",ar-bo-rá-da
arborare,substantiv,"['ar', 'bo', 'rá', 're']",ar-bo-rá-re
arboraș,substantiv,"['ar', 'bo', 'ráş']",ar-bo-ráş
arborat,adjectiv,"['ar', 'bo', 'rát']",ar-bo-rát
arborat,substantiv,"['ar', 'bo', 'rát']",ar-bo-rát
arbore,substantiv,"['ár', 'bo', 're']",ár-bo-re
arborescent,adjectiv,"['ar', 'bo', 'res', 'cént']",ar-bo-res-cént
arborescență,substantiv,"['ar', 'bo', 'res', 'cén', 'tă']",ar-bo-res-cén-tă
arboret,substantiv,"['ar', 'bo', 'rét']",ar-bo-rét
arboricol,adjectiv,"['ar', 'bo', 'rí', 'col']",ar-bo-rí-col
arboricultor,adjectiv,"['ar', 'bo', 'ri', 'cul', 'tór']",ar-bo-ri-cul-tór
arboricultor,substantiv,"['ar', 'bo', 'ri', 'cul', 'tór']",ar-bo-ri-cul-tór
arboricultură,substantiv,"['ar', 'bo', 'ri', 'cul', 'tú', 'ra']",ar-bo-ri-cul-tú-ra
arboriform,adjectiv,"['ar', 'bo', 'ri', 'fórm']",ar-bo-ri-fórm
arboriza,verb,"['ar', 'bo', 'ri', 'zá']",ar-bo-ri-zá
arborizare,substantiv,[],not-found
arborizație,substantiv,"['ar', 'bo', 'ri', 'zá', 'ţi', 'e']",ar-bo-ri-zá-ţi-e
arbure,substantiv,[],not-found
arbust,substantiv,"['ar', 'búst']",ar-búst
arbustiv,adjectiv,"['ar', 'bus', 'tív']",ar-bus-tív
arbuz,substantiv,[],not-found
arc,substantiv,['arc'],arc
arcă,substantiv,"['ar', 'cá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-cá-(verb---infinitiv-/-verb---imperfect)
arca,verb,"['ar', 'cá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",ar-cá-(verb---infinitiv-/-verb---imperfect)
arcaci,substantiv,"['ar', 'cáci']",ar-cáci
arcadă,substantiv,"['ar', 'cá', 'da']",ar-cá-da
arcadian,adjectiv,[],not-found
arcan,substantiv,"['ar', 'cán']",ar-cán
arcana,substantiv,[],not-found
arcăni,verb,"['ar', 'că', 'ní']",ar-că-ní
arcănit,adjectiv,"['ar', 'că', 'nít']",ar-că-nít
arcaș,substantiv,"['ar', 'cáş']",ar-cáş
arcășie,substantiv,[],not-found
arcat,adjectiv,"['ar', 'cát']",ar-cát
arcatură,substantiv,"['ar', 'ca', 'tú', 'ra']",ar-ca-tú-ra
arcer,substantiv,[],not-found
archebuză,substantiv,"['ar', 'che', 'bú', 'za']",ar-che-bú-za
archebuzier,substantiv,"['ar', 'che', 'bu', 'zi', 'ér']",ar-che-bu-zi-ér
arciform,adjectiv,"['ar', 'ci', 'fórm']",ar-ci-fórm
arctic,adjectiv,"['árc', 'tic']",árc-tic
arcui,verb,"['ar', 'cu', 'í']",ar-cu-í
arcuire,substantiv,"['ar', 'cu', 'í', 're']",ar-cu-í-re
arcuit,adjectiv,"['ar', 'cu', 'ít']",ar-cu-ít
arcuit,substantiv,"['ar', 'cu', 'ít']",ar-cu-ít
arcuitură,substantiv,"['ar', 'cu', 'i', 'tú', 'ra']",ar-cu-i-tú-ra
arculeț,substantiv,"['ar', 'cu', 'léţ']",ar-cu-léţ
arcuș,substantiv,"['ar', 'cúş']",ar-cúş
arde,verb,"['ár', 'de']",ár-de
ardeal,substantiv,[],not-found
ardei,substantiv,"['ar', 'déi']",ar-déi
ardeia,verb,"['ar', 'de', 'iá']",ar-de-iá
ardeiaș,substantiv,"['ar', 'de', 'iáş']",ar-de-iáş
ardeiat,adjectiv,"['ar', 'de', 'iát']",ar-de-iát
ardelean,adjectiv,"['ar', 'de', 'leán']",ar-de-leán
ardelean,substantiv,"['ar', 'de', 'leán']",ar-de-leán
ardeleană,substantiv,"['ar', 'de', 'leá', 'na']",ar-de-leá-na
ardeleancă,substantiv,"['ar', 'de', 'leán', 'ca']",ar-de-leán-ca
ardelenească,substantiv,"['ar', 'de', 'le', 'neás', 'ca']",ar-de-le-neás-ca
ardelenesc,adjectiv,"['ar', 'de', 'le', 'nésc']",ar-de-le-nésc
ardelenism,substantiv,"['ar', 'de', 'le', 'nísm']",ar-de-le-nísm
ardenez,adjectiv,"['ar', 'de', 'néz']",ar-de-néz
ardent,adjectiv,"['ar', 'dént']",ar-dént
ardență,substantiv,"['ar', 'dén', 'tă']",ar-dén-tă
ardere,substantiv,"['ár', 'de', 're']",ár-de-re
ardezie,substantiv,"['ar', 'dé', 'zi', 'e']",ar-dé-zi-e
ardica,verb,[],not-found
ardicat,adjectiv,[],not-found
ardil,substantiv,[],not-found
ardoare,substantiv,"['ar', 'doá', 're']",ar-doá-re
areal,adjectiv,"['a', 're', 'ál']",a-re-ál
areal,substantiv,"['a', 're', 'ál']",a-re-ál
areflexie,substantiv,"['a', 're', 'flé', 'xi', 'e']",a-re-flé-xi-e
areic,adjectiv,"['a', 'ré', 'ic']",a-ré-ic
arenă,substantiv,"['a', 'ré', 'na']",a-ré-na
arenal,substantiv,"['a', 're', 'nál']",a-re-nál
arenarie,substantiv,"['a', 're', 'ná', 'ri', 'e']",a-re-ná-ri-e
arendă,substantiv,"['a', 'ren', 'dá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-ren-dá-(verb---infinitiv-/-verb---imperfect)
arenda,verb,"['a', 'ren', 'dá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-ren-dá-(verb---infinitiv-/-verb---imperfect)
arendare,substantiv,"['a', 'ren', 'dá', 're']",a-ren-dá-re
arendaș,substantiv,"['a', 'ren', 'dáş']",a-ren-dáş
arendășesc,adjectiv,"['a', 'ren', 'dă', 'şésc']",a-ren-dă-şésc
arendășie,substantiv,"['a', 'ren', 'dă', 'şí', 'e']",a-ren-dă-şí-e
arendășoaică,substantiv,"['a', 'ren', 'dă', 'şoái', 'ca']",a-ren-dă-şoái-ca
arendat,adjectiv,"['a', 'ren', 'dát']",a-ren-dát
arendat,substantiv,"['a', 'ren', 'dát']",a-ren-dát
arenduire,substantiv,[],not-found
arenduit,adjectiv,[],not-found
arenicol,adjectiv,"['a', 're', 'ní', 'col']",a-re-ní-col
areografie,substantiv,"['a', 're', 'o', 'gra', 'fí', 'e']",a-re-o-gra-fí-e
areolă,substantiv,"['a', 're', 'ó', 'la']",a-re-ó-la
areolar,adjectiv,"['a', 're', 'o', 'lár']",a-re-o-lár
areometric,adjectiv,"['a', 're', 'o', 'mé', 'tric']",a-re-o-mé-tric
areometrie,substantiv,"['a', 're', 'o', 'me', 'trí', 'e']",a-re-o-me-trí-e
areometru,substantiv,"['a', 're', 'o', 'mé', 'tru']",a-re-o-mé-tru
areopag,substantiv,"['a', 're', 'o', 'pág']",a-re-o-pág
arest,substantiv,"['a', 'rést']",a-rést
aresta,verb,"['a', 'res', 'tá']",a-res-tá
arestant,adjectiv,"['a', 'res', 'tánt']",a-res-tánt
arestant,substantiv,"['a', 'res', 'tánt']",a-res-tánt
arestare,substantiv,"['a', 'res', 'tá', 're']",a-res-tá-re
arestat,adjectiv,"['a', 'res', 'tát']",a-res-tát
arestat,substantiv,"['a', 'res', 'tát']",a-res-tát
arestată,substantiv,"['a', 'res', 'tá', 'tă']",a-res-tá-tă
arestui,verb,"['a', 'res', 'tu', 'í']",a-res-tu-í
arestuire,substantiv,"['a', 'res', 'tu', 'í', 're']",a-res-tu-í-re
arestuit,adjectiv,"['a', 'res', 'tu', 'ít']",a-res-tu-ít
aret,substantiv,"['a', 'rét']",a-rét
areta,verb,"['a', 're', 'tá']",a-re-tá
aretare,substantiv,[],not-found
aretat,adjectiv,"['a', 're', 'tát']",a-re-tát
arete,substantiv,"['a', 'ré', 'te']",a-ré-te
arfă,substantiv,[],not-found
argăseală,substantiv,"['ar', 'gă', 'seá', 'la']",ar-gă-seá-la
argăsi,verb,"['ar', 'gă', 'sí']",ar-gă-sí
argăsire,substantiv,"['ar', 'gă', 'sí', 're']",ar-gă-sí-re
argăsit,adjectiv,"['ar', 'gă', 'sít']",ar-gă-sít
argăsit,substantiv,"['ar', 'gă', 'sít']",ar-gă-sít
argăsitor,adjectiv,"['ar', 'gă', 'si', 'tór']",ar-gă-si-tór
argăsitorie,substantiv,[],not-found
argat,substantiv,"['ar', 'gát']",ar-gát
argată,substantiv,"['ar', 'gá', 'ta']",ar-gá-ta
argățel,substantiv,"['ar', 'gă', 'ţél']",ar-gă-ţél
argăți,verb,"['ar', 'gáţi']",ar-gáţi
argățime,substantiv,"['ar', 'gă', 'ţí', 'me']",ar-gă-ţí-me
argea,substantiv,"['ar', 'geá']",ar-geá
argentan,substantiv,"['ar', 'gen', 'tán']",ar-gen-tán
argentifer,adjectiv,"['ar', 'gen', 'ti', 'fér']",ar-gen-ti-fér
argentin,substantiv,"['ar', 'gen', 'tín']",ar-gen-tín
argentinian,adjectiv,"['ar', 'gen', 'ti', 'ni', 'án']",ar-gen-ti-ni-án
argentinian,substantiv,"['ar', 'gen', 'ti', 'ni', 'án']",ar-gen-ti-ni-án
argentiniană,substantiv,"['ar', 'gen', 'ti', 'ni', 'á', 'na']",ar-gen-ti-ni-á-na
argentit,substantiv,"['ar', 'gen', 'tít']",ar-gen-tít
argeș,substantiv,[],not-found
argeșean,adjectiv,"['ar', 'ge', 'şeán']",ar-ge-şeán
argeșean,substantiv,"['ar', 'ge', 'şeán']",ar-ge-şeán
argeșeancă,substantiv,"['ar', 'ge', 'şeán', 'ca']",ar-ge-şeán-ca
arghezian,adjectiv,[],not-found
arghirofil,substantiv,"['ar', 'ghi', 'ro', 'fíl']",ar-ghi-ro-fíl
arghirofilă,substantiv,"['ar', 'ghi', 'ro', 'fí', 'la']",ar-ghi-ro-fí-la
arghirofilie,substantiv,"['ar', 'ghi', 'ro', 'fi', 'lí', 'e']",ar-ghi-ro-fi-lí-e
argilă,substantiv,"['ar', 'gí', 'la']",ar-gí-la
argilit,substantiv,"['ar', 'gi', 'lít']",ar-gi-lít
argilizare,substantiv,"['ar', 'gi', 'li', 'zá', 're']",ar-gi-li-zá-re
argilos,adjectiv,"['ar', 'gi', 'lós']",ar-gi-lós
arginază,substantiv,"['ar', 'gi', 'ná', 'za']",ar-gi-ná-za
arginină,substantiv,"['ar', 'gi', 'ní', 'na']",ar-gi-ní-na
argint-viu,substantiv,"['ar', 'gínt', 'viu']",ar-gínt-viu
argint,substantiv,"['ar', 'gínt']",ar-gínt
arginta,verb,"['ar', 'gin', 'tá']",ar-gin-tá
argintar,substantiv,"['ar', 'gin', 'tár']",ar-gin-tár
argintare,substantiv,"['ar', 'gin', 'tá', 're']",ar-gin-tá-re
argintărie,substantiv,"['ar', 'gin', 'tă', 'rí', 'e']",ar-gin-tă-rí-e
argintat,adjectiv,"['ar', 'gin', 'tát']",ar-gin-tát
argințel,substantiv,[],not-found
arginti,verb,"['ar', 'gínţi']",ar-gínţi
argințică,substantiv,"['ar', 'gin', 'ţí', 'ca']",ar-gin-ţí-ca
argintire,substantiv,[],not-found
argintit,adjectiv,[],not-found
argintiu,adjectiv,"['ar', 'gin', 'tíu']",ar-gin-tíu
argintos,adjectiv,"['ar', 'gin', 'tós']",ar-gin-tós
argintuit,adjectiv,"['ar', 'gin', 'tu', 'ít']",ar-gin-tu-ít
arginturi,substantiv,"['ar', 'gín', 'turi']",ar-gín-turi
argirofil,adjectiv,"['ar', 'gi', 'ro', 'fíl']",ar-gi-ro-fíl
argiroză,substantiv,"['ar', 'gi', 'ró', 'za']",ar-gi-ró-za
argon,substantiv,"['ar', 'gón']",ar-gón
argonaut,substantiv,"['ar', 'go', 'na', 'út']",ar-go-na-út
argos,substantiv,[],not-found
argotic,adjectiv,"['ar', 'gó', 'tic']",ar-gó-tic
argotism,substantiv,"['ar', 'go', 'tísm']",ar-go-tísm
argotist,adjectiv,"['ar', 'go', 'tíst']",ar-go-tíst
argotiza,verb,"['ar', 'go', 'ti', 'zá']",ar-go-ti-zá
argotizant,adjectiv,"['ar', 'go', 'ti', 'zánt']",ar-go-ti-zánt
argotizare,substantiv,[],not-found
argou,substantiv,"['ar', 'góu']",ar-góu
argument,substantiv,"['ar', 'gu', 'mént']",ar-gu-mént
argumenta,verb,"['ar', 'gu', 'men', 'tá']",ar-gu-men-tá
argumentabil,adjectiv,"['ar', 'gu', 'men', 'tá', 'bil']",ar-gu-men-tá-bil
argumentabilitate,substantiv,"['ar', 'gu', 'men', 'ta', 'bi', 'li', 'tá', 'te']",ar-gu-men-ta-bi-li-tá-te
argumentare,substantiv,"['ar', 'gu', 'men', 'tá', 're']",ar-gu-men-tá-re
argumentat,adjectiv,"['ar', 'gu', 'men', 'tát']",ar-gu-men-tát
argumentat,substantiv,"['ar', 'gu', 'men', 'tát']",ar-gu-men-tát
argumentație,substantiv,"['ar', 'gu', 'men', 'tá', 'ţi', 'e']",ar-gu-men-tá-ţi-e
argumentațiune,substantiv,[],not-found
argumentativ,adjectiv,"['ar', 'gu', 'men', 'ta', 'tív']",ar-gu-men-ta-tív
argumentativ,substantiv,"['ar', 'gu', 'men', 'ta', 'tív']",ar-gu-men-ta-tív
argus,substantiv,"['ár', 'gus']",ár-gus
argut,adjectiv,"['ar', 'gút']",ar-gút
arguție,substantiv,"['ar', 'gu', 'ţí', 'e']",ar-gu-ţí-e
arhaic,adjectiv,"['ar', 'há', 'ic', '(substantiv)']",ar-há-ic-(substantiv)
arhaicitate,substantiv,"['ar', 'ha', 'i', 'ci', 'tá', 'te']",ar-ha-i-ci-tá-te
arhaism,substantiv,"['ar', 'ha', 'ísm']",ar-ha-ísm
arhaitate,substantiv,"['ar', 'ha', 'i', 'tá', 'te']",ar-ha-i-tá-te
arhaiza,verb,"['ar', 'ha', 'i', 'zá']",ar-ha-i-zá
arhaizant,adjectiv,"['ar', 'ha', 'i', 'zánt']",ar-ha-i-zánt
arhaizare,substantiv,"['ar', 'ha', 'i', 'zá', 're']",ar-ha-i-zá-re
arhaizat,adjectiv,"['ar', 'ha', 'i', 'zát']",ar-ha-i-zát
arhanghel,substantiv,"['ar', 'hán', 'ghel']",ar-hán-ghel
arhanghelesc,adjectiv,[],not-found
arhar,substantiv,"['ar', 'hár']",ar-hár
arhegon,substantiv,"['ar', 'he', 'gón']",ar-he-gón
arheoastronomie,substantiv,"['ar', 'he', 'o', 'as', 'tro', 'no', 'mí', 'e']",ar-he-o-as-tro-no-mí-e
arheocivilizație,substantiv,"['ar', 'he', 'o', 'ci', 'vi', 'li', 'zá', 'ţi', 'e']",ar-he-o-ci-vi-li-zá-ţi-e
arheografie,substantiv,"['ar', 'he', 'o', 'gra', 'fí', 'e']",ar-he-o-gra-fí-e
arheolog,substantiv,"['ar', 'he', 'o', 'lóg']",ar-he-o-lóg
arheologă,substantiv,"['ar', 'he', 'o', 'ló', 'ga']",ar-he-o-ló-ga
arheologic,adjectiv,"['ar', 'he', 'o', 'ló', 'gic']",ar-he-o-ló-gic
arheologie,substantiv,"['ar', 'he', 'o', 'lo', 'gí', 'e']",ar-he-o-lo-gí-e
arheometrie,substantiv,"['ar', 'he', 'o', 'me', 'trí', 'e']",ar-he-o-me-trí-e
arheopterix,substantiv,"['ar', 'he', 'o', 'pté', 'rix']",ar-he-o-pté-rix
arheozoic,adjectiv,"['ar', 'he', 'o', 'zó', 'ic']",ar-he-o-zó-ic
arhetip,substantiv,"['ar', 'he', 'típ']",ar-he-típ
arhetipal,adjectiv,"['ar', 'he', 'ti', 'pál']",ar-he-ti-pál
arhetipic,adjectiv,"['ar', 'he', 'tí', 'pic']",ar-he-tí-pic
arhicancelar,substantiv,[],not-found
arhicunoscut,adjectiv,"['ar', 'hi', 'cu', 'nos', 'cút']",ar-hi-cu-nos-cút
arhidiacon,substantiv,"['ar', 'hi', 'di', 'á', 'con']",ar-hi-di-á-con
arhidieceză,substantiv,"['ar', 'hi', 'die', 'cé', 'za']",ar-hi-die-cé-za
arhidiecezan,adjectiv,"['ar', 'hi', 'die', 'ce', 'zán']",ar-hi-die-ce-zán
arhidioceză,substantiv,[],not-found
arhidiocezan,adjectiv,[],not-found
arhiducal,adjectiv,"['ar', 'hi', 'du', 'cál']",ar-hi-du-cál
arhiducat,substantiv,"['ar', 'hi', 'du', 'cát']",ar-hi-du-cát
arhiduce,substantiv,"['ar', 'hi', 'dú', 'ce']",ar-hi-dú-ce
arhiducesă,substantiv,"['ar', 'hi', 'du', 'cé', 'sa']",ar-hi-du-cé-sa
arhiepiscop,substantiv,"['ar', 'hi', 'e', 'pís', 'cop']",ar-hi-e-pís-cop
arhiepiscopal,adjectiv,"['ar', 'hi', 'e', 'pis', 'co', 'pál']",ar-hi-e-pis-co-pál
arhiepiscopat,substantiv,"['ar', 'hi', 'e', 'pis', 'co', 'pát']",ar-hi-e-pis-co-pát
arhiepiscopie,substantiv,"['ar', 'hi', 'e', 'pis', 'co', 'pí', 'e']",ar-hi-e-pis-co-pí-e
arhierarh,substantiv,"['ar', 'hi', 'e', 'rárh']",ar-hi-e-rárh
arhieresc,adjectiv,"['ar', 'hi', 'e', 'résc']",ar-hi-e-résc
arhiereu,substantiv,"['ar', 'hi', 'e', 'réu']",ar-hi-e-réu
arhierie,substantiv,"['ar', 'hi', 'e', 'rí', 'e']",ar-hi-e-rí-e
arhifonem,substantiv,"['ar', 'hi', 'fo', 'ném']",ar-hi-fo-ném
arhigen,substantiv,"['ar', 'hi', 'gén']",ar-hi-gén
arhiloc,substantiv,"['ar', 'hi', 'lóc']",ar-hi-lóc
arhimandrie,substantiv,"['ar', 'hi', 'man', 'drí', 'e']",ar-hi-man-drí-e
arhimandrit,adjectiv,"['ar', 'hi', 'man', 'drít']",ar-hi-man-drít
arhimandrit,substantiv,"['ar', 'hi', 'man', 'drít']",ar-hi-man-drít
arhimilionar,adjectiv,"['ar', 'hi', 'mi', 'li', 'o', 'nár']",ar-hi-mi-li-o-nár
arhimilionar,substantiv,"['ar', 'hi', 'mi', 'li', 'o', 'nár']",ar-hi-mi-li-o-nár
arhimulțumit,adjectiv,[],not-found
